fsq_name,fsq_categories,fsq_latitude,fsq_longitude,city_bike_latitude,city_bike_longitude,fsq_distance (m),fsq_rating,fsq_popularity,fsq_price
Patisserie Mahrouse,"['Middle Eastern Restaurant', 'Pastry Shop', 'Bakery']",45.535551,-73.663596,45.53830765459552,-73.6548838019371,807,7.5,0.9904884619889891,
Restaurant Pasta Bar,['Italian Restaurant'],45.540717,-73.65306,45.53830765459552,-73.6548838019371,302,6.9,0.9303736675647183,2.0
Restaurant Shish-Kebab,"['Lebanese Restaurant', 'Diner']",45.53344,-73.65863,45.53830765459552,-73.6548838019371,598,6.7,0.27315216118074265,2.0
Tim Hortons,"['Restaurant', 'Cafe, Coffee, and Tea House']",45.53305,-73.652849,45.53830765459552,-73.6548838019371,616,6.7,0.9964624575377767,1.0
La Prep,"['Café', 'Restaurant']",45.539033,-73.654796,45.53830765459552,-73.6548838019371,85,5.9,0.9816328921166686,1.0
Sharky's,['Pool Hall'],45.533491,-73.658874,45.53830765459552,-73.6548838019371,584,6.4,0.0479793838584983,
McDonald's,"['Fast Food Restaurant', 'Burger Joint']",45.5347,-73.659897,45.53830765459552,-73.6548838019371,568,6.2,0.9917535433993206,1.0
Brasseur de Montréal,"['Brewery', 'Restaurant']",45.489651,-73.564528,45.48972725318433,-73.56406286358833,47,8.6,0.9898559212838234,2.0
Grinder,"['Steakhouse', 'Gastropub']",45.488786,-73.567986,45.48972725318433,-73.56406286358833,323,8.8,0.9281129202295888,3.0
Foxy,['BBQ Joint'],45.489363,-73.567521,45.48972725318433,-73.56406286358833,286,8.6,0.9435515989223381,2.0
Restaurant Candide,['Restaurant'],45.48833,-73.568069,45.48972725318433,-73.56406286358833,357,8.6,0.9359493967435868,
Perles et Paddock,['Restaurant'],45.487698,-73.568387,45.48972725318433,-73.56406286358833,421,8.8,0.9148412791378705,4.0
Le Bureau Bar a Tapas,"['Tapas Restaurant', 'Cocktail Bar']",45.489363,-73.567521,45.48972725318433,-73.56406286358833,268,8.3,0.908480730935926,3.0
La Bête à Pain,"['Restaurant', 'Bakery']",45.493236,-73.558591,45.48972725318433,-73.56406286358833,582,9.3,0.9597165280543516,1.0
Arsenal,['Arts and Entertainment'],45.485245,-73.568939,45.48972725318433,-73.56406286358833,608,9.1,0.9475108351880052,
Le Bird Bar,"['Fried Chicken Joint', 'Bar']",45.488208,-73.568452,45.48972725318433,-73.56406286358833,377,8.3,0.9381515754949046,1.0
Café Lali,"['Coffee Shop', 'Café', 'Restaurant']",45.487808,-73.568585,45.48972725318433,-73.56406286358833,420,8.1,0.9068525243059623,1.0
Pub BreWskey,"['Brewery', 'Restaurant', 'Pub']",45.509457,-73.551404,45.51086,-73.54983,208,8.9,0.9873374721799227,1.0
Grande Roue de Montréal,['Amusement Park'],45.508711,-73.548959,45.51086,-73.54983,276,8.8,0.9984186482370856,
Le Club Chasse et Pêche,['French Restaurant'],45.50887,-73.552354,45.51086,-73.54983,315,9.0,0.9300925383624224,3.0
L'Usine de Spaghetti,['Italian Restaurant'],45.508131,-73.552379,45.51086,-73.54983,366,8.9,0.9675764320018742,2.0
Jardin Nelson,"['Bistro', 'American Restaurant', 'French Restaurant']",45.507898,-73.552662,45.51086,-73.54983,377,8.7,0.9720276443715591,2.0
Château Ramezay - Historic Site and Museum of Montreal,['Museum'],45.50875,-73.55322,45.51086,-73.54983,353,8.5,0.9630900784819023,
Café Olimpico,"['Coffee Shop', 'Café', 'Restaurant']",45.507261,-73.553272,45.51086,-73.54983,486,8.8,0.9753426262152981,1.0
Place Vauquelin,"['Plaza', 'Museum', 'Fountain', 'Monument']",45.508602,-73.55438,45.51086,-73.54983,448,8.4,0.9761391589551365,
Perché,"['Mexican Restaurant', 'Bar']",45.507374,-73.553275,45.51086,-73.54983,435,8.3,0.9450275272343914,
The Keg Steakhouse + Bar,['Restaurant'],45.50606,-73.55367,45.51086,-73.54983,619,8.7,0.9653391121002695,2.0
La Socca,"['Mediterranean Restaurant', 'Middle Eastern Restaurant', 'French Restaurant']",45.456557,-73.54698,45.45998577640931,-73.54395568370819,451,7.9,0.9128850884385615,3.0
Parc de la Fontaine,"['Park', 'Sports and Recreation']",45.463309,-73.544386,45.45998577640931,-73.54395568370819,365,7.6,0.9773456717816563,
Le Petit Sao,['Vietnamese Restaurant'],45.466641,-73.542459,45.45998577640931,-73.54395568370819,751,8.1,0.9084338760688766,2.0
Boisé de l'Ile des Soeurs,['Park'],45.453702,-73.547761,45.45998577640931,-73.54395568370819,754,7.9,0.9721682089727071,
Parc West Vancouver,['Playground'],45.457387,-73.542411,45.45998577640931,-73.54395568370819,326,7.2,0.9456366405060326,
Parc Elgar,['Park'],45.457555,-73.548173,45.45998577640931,-73.54395568370819,376,7.0,0.9815860372496193,
Thai Express,"['Restaurant', 'Thai Restaurant']",45.467571,-73.541423,45.45998577640931,-73.54395568370819,853,6.5,0.9186013822185779,
Umi Sushi,['Sushi Restaurant'],45.467507,-73.54176,45.45998577640931,-73.54395568370819,872,6.5,0.8844324704228652,2.0
Préville Big Band,"['Entertainment Service', 'Arts and Entertainment']",45.457688,-73.544355,45.45998577640931,-73.54395568370819,205,,0.5435398852055757,
Tennis Elgar,['Other Great Outdoors'],45.457787,-73.54789,45.45998577640931,-73.54395568370819,368,,0.5902073327866932,
Café de' Mercanti,"['Coffee Shop', 'Café', 'Restaurant']",45.469893,-73.627729,45.46693565237702,-73.63153114914894,444,9.0,0.9714653859669673,1.0
Cafe 92 Degres,"['Fast Food Restaurant', 'Café']",45.462127,-73.632455,45.46693565237702,-73.63153114914894,533,8.7,0.9614150169848893,1.0
Benny Park,['Park'],45.467225,-73.633108,45.46693565237702,-73.63153114914894,142,7.7,0.9938620124165398,
Ca Lem,"['Ice Cream Parlor', 'Deli']",45.46002,-73.635481,45.46693565237702,-73.63153114914894,815,8.8,0.9855687009488111,1.0
Dawa,['Korean Restaurant'],45.46751,-73.622133,45.46693565237702,-73.63153114914894,743,8.1,0.9562844090429894,2.0
Trenholme Park,"['Park', 'Sports and Recreation']",45.460496,-73.634432,45.46693565237702,-73.63153114914894,748,7.9,0.970493147475694,
Gia Ba,['Szechuan Restaurant'],45.473601,-73.624174,45.46693565237702,-73.63153114914894,929,7.3,0.8904650345554644,
Restaurant B & M,['American Restaurant'],45.471511,-73.63451,45.46693565237702,-73.63153114914894,575,6.8,0.9744758111748858,3.0
Gryphon d'or,"['Tea Room', 'Restaurant']",45.471514,-73.626234,45.46693565237702,-73.63153114914894,642,6.8,0.8349888719690758,2.0
Pizza Pizza,"['Fast Food Restaurant', 'Pizzeria']",45.464984,-73.626163,45.46693565237702,-73.63153114914894,447,6.5,0.979044160712194,1.0
Parc Angrignon,['Park'],45.444536,-73.601834,45.43605512104547,-73.60577523708344,794,8.8,0.9995665924797938,
Restaurant Dani's Pizzeria,['Pizzeria'],45.430643,-73.598286,45.43605512104547,-73.60577523708344,850,7.4,0.949607590488462,1.0
Théâtre Desjardins,['Arts and Entertainment'],45.43617,-73.605526,45.43605512104547,-73.60577523708344,12,,0.9935106009136699,
Centre d'Escalade Verti-Cal,['Rock Climbing Spot'],45.436481,-73.606987,45.43605512104547,-73.60577523708344,90,,0.040599742298231226,
Cinemas Cineplex Odeon,['Movie Theater'],45.42771,-73.608343,45.43605512104547,-73.60577523708344,952,6.3,0.9505681152629729,
Cinema LaSalle,['Movie Theater'],45.433162,-73.608232,45.43605512104547,-73.60577523708344,391,,0.4026472999882863,
KISS Army Nation,['Museum'],45.431452,-73.608563,45.43605512104547,-73.60577523708344,545,,0.9870680566943891,
Rabu Sushi,['Sushi Restaurant'],45.43145,-73.608659,45.43605512104547,-73.60577523708344,563,,0.09092186950919527,2.0
LaPierre Dog Park,['Dog Park'],45.436508,-73.613903,45.43605512104547,-73.60577523708344,621,,0.988169146070048,
The Horde,['Arcade'],45.432088,-73.599784,45.43605512104547,-73.60577523708344,656,,0.3144430127679513,
Cafe le Petit Flore Inc,"['Coffee Shop', 'Bistro', 'French Restaurant']",45.558666,-73.659001,45.55675103297278,-73.66716161370277,681,7.9,0.9402366170785991,1.0
L'Estaminet,['Restaurant'],45.560114,-73.657741,45.55675103297278,-73.66716161370277,823,8.0,0.9130725079067589,
Parc Ahuntsic,['Park'],45.555192,-73.667417,45.55675103297278,-73.66716161370277,289,7.2,0.9775799461169029,
Rôtisserie St-Hubert,"['South American Restaurant', 'Shipping, Freight, and Material Transportation Service']",45.554268,-73.665398,45.55675103297278,-73.66716161370277,312,6.9,0.975623755417594,2.0
Restaurant la Citronelle,['Vietnamese Restaurant'],45.560803,-73.657377,45.55675103297278,-73.66716161370277,895,7.3,0.8647299988286283,2.0
Restaurant la Molisana,"['Italian Restaurant', 'Pizzeria']",45.557869,-73.659071,45.55675103297278,-73.66716161370277,630,7.0,0.8883682792550076,3.0
Restaurant les Brides,"['Sushi Restaurant', 'Vietnamese Restaurant']",45.553948,-73.664417,45.55675103297278,-73.66716161370277,365,6.2,0.9095701065948225,2.0
Pizzeria No. 900,"['Italian Restaurant', 'Pizzeria']",45.557974,-73.659463,45.55675103297278,-73.66716161370277,621,6.3,0.9159892233805786,1.0
Jardin communautaire Pierre-Lapointe,['Garden'],45.557042,-73.665929,45.55675103297278,-73.66716161370277,91,,0.2978446761157315,
Tian & Li Inc,['Restaurant'],45.554017,-73.66922,45.55675103297278,-73.66716161370277,343,,,
Natalino Restaurant,"['Italian Restaurant', 'Pizzeria']",45.440925,-73.7293,45.44338026469991,-73.71789157390594,919,6.8,0.955249569707401,3.0
Restaurant Emeraude de Bangkok,['Thai Restaurant'],45.445018,-73.72127,45.44338026469991,-73.71789157390594,351,6.2,0.9518072289156626,2.0
Dixie Park,"['Park', 'Sports and Recreation']",45.442997,-73.717571,45.44338026469991,-73.71789157390594,227,,0.6222326344148998,
Barbie's,['Restaurant'],45.444624,-73.721111,45.44338026469991,-73.71789157390594,298,5.3,0.9492254733218589,
Park Dorval,['Park'],45.440728,-73.722715,45.44338026469991,-73.71789157390594,498,,0.9556798623063684,
Millennium Park,['Park'],45.440415,-73.710903,45.44338026469991,-73.71789157390594,642,,0.9614852992854632,
Parc Summerlea,['Park'],45.440415,-73.710903,45.44338026469991,-73.71789157390594,643,,0.8618249970715708,
Parc du Millénaire,"['Park', 'Sports and Recreation']",45.44073,-73.722618,45.44338026469991,-73.71789157390594,649,,0.8812392426850258,
Royal Dixie,['Park'],45.447819,-73.723014,45.44338026469991,-73.71789157390594,651,,0.06755593803786575,
Park J-P Bernier,['Park'],45.444443,-73.729425,45.44338026469991,-73.71789157390594,885,,0.17986230636833048,
Parc Cavalier-De-Lasalle,['Park'],45.418669,-73.641739,45.41774583815495,-73.64518761634827,293,,0.9945179805552302,
Double Pizza,['Pizzeria'],45.423436,-73.641802,45.41774583815495,-73.64518761634827,671,,0.6455195033384092,1.0
Restaurant Habanos,"['Bistro', 'Cuban Restaurant']",45.423014,-73.65107,45.41774583815495,-73.64518761634827,740,,0.9182616844324705,2.0
V-Lounge,"['Lounge', 'Arts and Entertainment']",45.423782,-73.641523,45.41774583815495,-73.64518761634827,741,,0.9193862012416539,3.0
Restaurant du Quebec la Shish,['Restaurant'],45.421408,-73.635643,45.41774583815495,-73.64518761634827,854,,0.8414782710554058,
Pont Honoré-Mercier,['Bridge'],45.415135,-73.655879,45.41774583815495,-73.64518761634827,866,,0.9999502042161181,
Buffalo Bill Wings,['Restaurant'],45.423378,-73.641848,45.41774583815495,-73.64518761634827,677,,,
Parc Cavelier,"['Park', 'Sports and Recreation']",45.418615,-73.636178,45.41774583815495,-73.64518761634827,709,,,
Culinaria Lasalle,['Deli'],45.423315,-73.650258,45.41774583815495,-73.64518761634827,734,,,
Arti-Zamies,"['Media Agency', 'Entertainment Agency', 'Arts and Entertainment']",45.417893,-73.635429,45.41774583815495,-73.64518761634827,761,,,
Salle André-Mathieu,['Arts and Entertainment'],45.55977,-73.719172,45.5604898518365,-73.7091851234436,794,7.8,0.9515972037872754,
Boulangerie Patisserie,"['Pizzeria', 'Bakery']",45.561774,-73.707942,45.5604898518365,-73.7091851234436,179,6.9,0.9631890983098841,1.0
Parc Gagné,['Park'],45.560527,-73.707802,45.5604898518365,-73.7091851234436,90,,0.35793292628970885,
Resto-Bar 1323,"['Fast Food Restaurant', 'Bar']",45.559542,-73.713926,45.5604898518365,-73.7091851234436,330,,0.02406866648969118,1.0
I Am Pho,['Vietnamese Restaurant'],45.559598,-73.713976,45.5604898518365,-73.7091851234436,388,,0.8998318732855499,2.0
Parc Montmorency,"['Playground', 'Sports and Recreation']",45.554241,-73.709327,45.5604898518365,-73.7091851234436,637,,0.9784089903548359,
Parc Cluny,"['Park', 'Sports and Recreation']",45.560406,-73.700184,45.5604898518365,-73.7091851234436,692,,0.9537209096540129,
Tim Hortons,"['Fast Food Restaurant', 'Restaurant']",45.560061,-73.718842,45.5604898518365,-73.7091851234436,747,,0.377488717812583,
Restaurant le Cartier,['Steakhouse'],45.555011,-73.702614,45.5604898518365,-73.7091851234436,805,,0.9392089195646403,1.0
Pizza Paris,['Pizzeria'],45.561417,-73.708706,45.5604898518365,-73.7091851234436,812,,0.7863905849039908,
Parc la Fontaine,['Park'],45.526246,-73.569666,45.52783154456306,-73.5719096660614,267,9.5,0.9995197376127445,
Café le Loup Bleu,"['Coffee Shop', 'Café', 'Restaurant']",45.528686,-73.575413,45.52783154456306,-73.5719096660614,271,8.8,0.9511889422513764,1.0
Grillade Portuguaise ma Poule Mouillée,"['Deli', 'Portuguese Restaurant', 'Bakery']",45.525165,-73.575301,45.52783154456306,-73.5719096660614,397,8.9,0.9775682324001406,1.0
Boulangerie Pâtisserie Mr Pinchot,"['Restaurant', 'Bakery']",45.52822,-73.57598,45.52783154456306,-73.5719096660614,312,8.5,0.9140213189645074,1.0
La Banquise,"['Poutine Restaurant', 'Fast Food Restaurant', 'Diner']",45.525348,-73.574677,45.52783154456306,-73.5719096660614,356,8.5,0.9902073327866933,1.0
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.52783154456306,-73.5719096660614,548,9.2,0.8968021553238843,1.0
Point G,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.529435,-73.577666,45.52783154456306,-73.5719096660614,492,8.8,0.9397563546913436,1.0
Chez Victoire,['French Restaurant'],45.531047,-73.576652,45.52783154456306,-73.5719096660614,501,8.8,0.9461169028932881,3.0
La Maison des Pâtes Fraîches,['Italian Restaurant'],45.524239,-73.576143,45.52783154456306,-73.5719096660614,508,8.7,0.9266369919175355,2.0
Pub Pit Caribou,"['Restaurant', 'Brewery', 'Beer Bar']",45.525105,-73.575444,45.52783154456306,-73.5719096660614,416,8.4,0.9502049900433408,
Bar Sushi Nippori,['Sushi Restaurant'],45.59497,-73.535324,45.59833498124187,-73.54596734046936,916,7.2,0.976549139041818,2.0
Tim Hortons,"['Restaurant', 'Cafe, Coffee, and Tea House']",45.598138,-73.553185,45.59833498124187,-73.54596734046936,557,6.6,0.9924329389715356,1.0
Dic Ann's Hamburgers,"['Fast Food Restaurant', 'Burger Joint', 'Steakhouse']",45.597445,-73.550882,45.59833498124187,-73.54596734046936,383,6.4,0.9542110811760571,1.0
Second Cup CAFÉ & Cie avec Pinkberry yogourt glacé,"['Ice Cream Parlor', 'Café', 'Restaurant']",45.591104,-73.541026,45.59833498124187,-73.54596734046936,891,6.7,0.9305610870329155,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.59515,-73.534893,45.59833498124187,-73.54596734046936,923,6.6,0.9055991566123931,1.0
Parc du Mail,"['Park', 'Sports and Recreation']",45.60028,-73.54277,45.59833498124187,-73.54596734046936,315,,0.6187653742532505,
St-Hubert Express,"['Restaurant', 'South American Restaurant']",45.595604,-73.534908,45.59833498124187,-73.54596734046936,916,5.9,0.8725313341923392,
Subway,"['Fast Food Restaurant', 'Deli']",45.592331,-73.542229,45.59833498124187,-73.54596734046936,729,,0.8897387841162001,1.0
Restaurant Super-Frite,"['Fast Food Restaurant', 'Burger Joint']",45.592106,-73.542125,45.59833498124187,-73.54596734046936,757,,0.8612393112334544,1.0
Parc Spalding,['Park'],45.603542,-73.553016,45.59833498124187,-73.54596734046936,780,,0.7569286634649174,
Kitchen Galerie,['French Restaurant'],45.535276,-73.616964,45.53519006163501,-73.61548215150833,125,8.9,0.9357619772753895,3.0
Le Petit Alep,"['Bistro', 'Middle Eastern Restaurant']",45.536482,-73.616373,45.53519006163501,-73.61548215150833,144,8.8,0.9165280543516457,2.0
Ils en Fument du Bon,"['Grocery Store', 'Deli', 'Sausage Store']",45.535856,-73.616401,45.53519006163501,-73.61548215150833,118,8.6,0.9469602905001757,
Marconi,"['Cocktail Bar', 'Restaurant']",45.532967,-73.615967,45.53519006163501,-73.61548215150833,262,9.2,0.9496310179219867,
Brasserie Harricana,"['Bar', 'Brasserie', 'Comfort Food Restaurant']",45.533806,-73.619387,45.53519006163501,-73.61548215150833,340,9.0,0.9660770762562961,
Birra,"['Bar', 'Restaurant']",45.534306,-73.617174,45.53519006163501,-73.61548215150833,179,8.3,0.9840927726367577,2.0
Chez Tousignant,"['Fast Food Restaurant', 'American Restaurant', 'Comfort Food Restaurant']",45.536166,-73.612437,45.53519006163501,-73.61548215150833,272,8.5,0.9459763382921401,
Dépanneur le Pick Up,"['Vegan and Vegetarian Restaurant', 'Sandwich Spot', 'Diner']",45.531795,-73.617672,45.53519006163501,-73.61548215150833,404,8.9,0.9238725547616259,1.0
Dinette Triple Crown,"['American Restaurant', 'South American Restaurant', 'BBQ Joint']",45.531322,-73.613102,45.53519006163501,-73.61548215150833,461,8.8,0.9336535082581703,2.0
Épicerie Pumpui,['Thai Restaurant'],45.532954,-73.61112,45.53519006163501,-73.61548215150833,432,8.6,0.9206278552184608,2.0
Brasserie Harricana,"['Bar', 'Brasserie', 'Comfort Food Restaurant']",45.533806,-73.619387,45.53330725719417,-73.62082242965698,126,9.0,0.9660770762562961,
Dépanneur le Pick Up,"['Vegan and Vegetarian Restaurant', 'Sandwich Spot', 'Diner']",45.531795,-73.617672,45.53330725719417,-73.62082242965698,282,8.9,0.9238725547616259,1.0
Marconi,"['Cocktail Bar', 'Restaurant']",45.532967,-73.615967,45.53330725719417,-73.62082242965698,384,9.2,0.9496310179219867,
Kitchen Galerie,['French Restaurant'],45.535276,-73.616964,45.53330725719417,-73.62082242965698,371,8.9,0.9357619772753895,3.0
Birra,"['Bar', 'Restaurant']",45.534306,-73.617174,45.53330725719417,-73.62082242965698,287,8.3,0.9840927726367577,2.0
Le Petit Alep,"['Bistro', 'Middle Eastern Restaurant']",45.536482,-73.616373,45.53330725719417,-73.62082242965698,494,8.8,0.9165280543516457,2.0
Ils en Fument du Bon,"['Grocery Store', 'Deli', 'Sausage Store']",45.535856,-73.616401,45.53330725719417,-73.62082242965698,454,8.6,0.9469602905001757,
Parc Jarry,['Park'],45.532963,-73.627113,45.53330725719417,-73.62082242965698,638,9.3,0.9987700597399555,
Café Vito,"['Coffee Shop', 'Café', 'American Restaurant']",45.538471,-73.624581,45.53330725719417,-73.62082242965698,625,8.9,0.9673070165163407,1.0
Dinette Triple Crown,"['American Restaurant', 'South American Restaurant', 'BBQ Joint']",45.531322,-73.613102,45.53330725719417,-73.62082242965698,641,8.8,0.9336535082581703,2.0
Centre Leonardo Da Vinci,['Arts and Entertainment'],45.585485,-73.596692,45.5839877335556,-73.60809333622456,903,7.4,0.9933114677287104,
Pizza Pizza,"['Fast Food Restaurant', 'Pizzeria']",45.585246,-73.605563,45.5839877335556,-73.60809333622456,203,6.1,0.9782359142555933,1.0
